Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1987,10,26,1,917,915,1023,1001,PS,1451,NA,66,46,NA,22,2,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,916,915,1014,1001,PS,1451,NA,58,46,NA,13,1,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,941,925,1106,1015,PS,1451,NA,85,50,NA,51,16,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,940,925,1044,1015,PS,1451,NA,64,50,NA,29,15,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1009,925,1105,1015,PS,1451,NA,56,50,NA,50,44,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,945,925,1040,1015,PS,1451,NA,55,50,NA,25,20,SFO,RNO,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1520,1505,1624,1608,PS,1453,NA,64,63,NA,16,15,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1508,1505,1615,1608,PS,1453,NA,67,63,NA,7,3,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1526,1505,1625,1608,PS,1453,NA,59,63,NA,17,21,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1504,1505,1602,1608,PS,1453,NA,58,63,NA,-6,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1505,1505,1607,1608,PS,1453,NA,62,63,NA,-1,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1512,1505,1614,1608,PS,1453,NA,62,63,NA,6,7,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1528,1505,1636,1608,PS,1453,NA,68,63,NA,28,23,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1606,1505,1708,1608,PS,1453,NA,62,63,NA,60,61,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1505,1505,1602,1608,PS,1453,NA,57,63,NA,-6,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,NA,1505,NA,1608,PS,1453,NA,NA,63,NA,NA,NA,BUR,OAK,325,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1533,1505,1640,1608,PS,1453,NA,67,63,NA,32,28,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1528,1505,1639,1608,PS,1453,NA,71,63,NA,31,23,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1543,1505,1645,1608,PS,1453,NA,62,63,NA,37,38,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1521,1505,1626,1608,PS,1453,NA,65,63,NA,18,16,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1513,1505,1617,1608,PS,1453,NA,64,63,NA,9,8,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1551,1505,1646,1608,PS,1453,NA,55,63,NA,38,46,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1504,1505,1620,1608,PS,1453,NA,76,63,NA,12,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1518,1505,1623,1608,PS,1453,NA,65,63,NA,15,13,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1558,1505,1717,1608,PS,1453,NA,79,63,NA,69,53,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1531,1505,1635,1608,PS,1453,NA,64,63,NA,27,26,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1508,1505,1614,1608,PS,1453,NA,66,63,NA,6,3,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1531,1505,1627,1608,PS,1453,NA,56,63,NA,19,26,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1550,1550,1706,1657,PS,1453,NA,76,67,NA,9,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1550,1550,1700,1657,PS,1453,NA,70,67,NA,3,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1556,1550,1706,1657,PS,1453,NA,70,67,NA,9,6,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1643,1635,1750,1732,PS,1454,NA,67,57,NA,18,8,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1635,1635,1737,1732,PS,1454,NA,62,57,NA,5,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1634,1635,1748,1732,PS,1454,NA,74,57,NA,16,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1646,1635,1750,1732,PS,1454,NA,64,57,NA,18,11,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1634,1635,1736,1732,PS,1454,NA,62,57,NA,4,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1634,1635,1735,1732,PS,1454,NA,61,57,NA,3,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1634,1635,1730,1732,PS,1454,NA,56,57,NA,-2,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1654,1635,1755,1732,PS,1454,NA,61,57,NA,23,19,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1731,1635,1831,1732,PS,1454,NA,60,57,NA,59,56,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1635,1635,1740,1732,PS,1454,NA,65,57,NA,8,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1634,1635,1740,1732,PS,1454,NA,66,57,NA,8,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,NA,1635,NA,1732,PS,1454,NA,NA,57,NA,NA,NA,OAK,BUR,325,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1656,1635,1758,1732,PS,1454,NA,62,57,NA,26,21,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1652,1635,1750,1732,PS,1454,NA,58,57,NA,18,17,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1701,1635,1805,1732,PS,1454,NA,64,57,NA,33,26,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1647,1635,1746,1732,PS,1454,NA,59,57,NA,14,12,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1634,1635,1743,1732,PS,1454,NA,69,57,NA,11,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1635,1635,1735,1732,PS,1454,NA,60,57,NA,3,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1705,1635,1808,1732,PS,1454,NA,63,57,NA,36,30,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1638,1635,1742,1732,PS,1454,NA,64,57,NA,10,3,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1640,1635,1744,1732,PS,1454,NA,64,57,NA,12,5,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1743,1635,1845,1732,PS,1454,NA,62,57,NA,73,68,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1634,1635,1745,1732,PS,1454,NA,71,57,NA,13,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1657,1635,1804,1732,PS,1454,NA,67,57,NA,32,22,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1634,1635,1736,1732,PS,1454,NA,62,57,NA,4,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1644,1635,1746,1732,PS,1454,NA,62,57,NA,14,9,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,721,700,828,809,PS,1455,NA,67,69,NA,19,21,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,851,830,1008,937,PS,1457,NA,77,67,NA,31,21,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,831,830,948,937,PS,1457,NA,77,67,NA,11,1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,833,830,932,937,PS,1457,NA,59,67,NA,-5,3,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,NA,830,NA,937,PS,1457,NA,NA,67,NA,NA,NA,LAX,SFO,337,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,843,830,952,937,PS,1457,NA,69,67,NA,15,13,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,834,830,955,937,PS,1457,NA,81,67,NA,18,4,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,836,830,946,937,PS,1457,NA,70,67,NA,9,6,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,840,830,1000,937,PS,1457,NA,80,67,NA,23,10,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,844,830,952,937,PS,1457,NA,68,67,NA,15,14,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,852,830,957,937,PS,1457,NA,65,67,NA,20,22,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,831,830,939,937,PS,1457,NA,68,67,NA,2,1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,840,830,948,937,PS,1457,NA,68,67,NA,11,10,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,831,830,933,937,PS,1457,NA,62,67,NA,-4,1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,832,830,936,937,PS,1457,NA,64,67,NA,-1,2,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,837,830,958,940,PS,1457,NA,81,70,NA,18,7,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,832,830,948,940,PS,1457,NA,76,70,NA,8,2,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,659,650,834,800,PS,1457,NA,95,70,NA,34,9,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,657,650,814,800,PS,1457,NA,77,70,NA,14,7,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,651,650,830,800,PS,1457,NA,99,70,NA,30,1,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,652,650,808,800,PS,1457,NA,76,70,NA,8,2,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,701,650,851,800,PS,1457,NA,110,70,NA,51,11,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,653,650,808,800,PS,1457,NA,75,70,NA,8,3,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,657,650,826,800,PS,1457,NA,89,70,NA,26,7,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,655,650,812,800,PS,1457,NA,77,70,NA,12,5,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,655,650,815,800,PS,1457,NA,80,70,NA,15,5,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,654,650,811,800,PS,1457,NA,77,70,NA,11,4,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,652,650,814,800,PS,1457,NA,82,70,NA,14,2,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,654,650,820,800,PS,1457,NA,86,70,NA,20,4,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,654,650,810,800,PS,1457,NA,76,70,NA,10,4,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,653,650,820,800,PS,1457,NA,87,70,NA,20,3,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,655,650,810,800,PS,1457,NA,75,70,NA,10,5,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,656,650,824,800,PS,1457,NA,88,70,NA,24,6,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,651,650,826,800,PS,1457,NA,95,70,NA,26,1,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,650,650,815,800,PS,1457,NA,85,70,NA,15,0,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,655,650,811,800,PS,1457,NA,76,70,NA,11,5,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,654,650,811,800,PS,1457,NA,77,70,NA,11,4,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,652,650,808,800,PS,1457,NA,76,70,NA,8,2,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,752,750,809,800,PS,1457,NA,77,70,NA,9,2,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,750,750,815,800,PS,1457,NA,85,70,NA,15,0,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,746,745,800,759,PS,1457,NA,74,74,NA,1,1,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,745,745,804,759,PS,1457,NA,79,74,NA,5,0,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,745,745,801,759,PS,1457,NA,76,74,NA,2,0,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,934,930,1044,1035,PS,1459,NA,70,65,NA,9,4,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,930,930,1038,1035,PS,1459,NA,68,65,NA,3,0,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,933,930,1042,1035,PS,1459,NA,69,65,NA,7,3,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,931,930,1041,1035,PS,1459,NA,70,65,NA,6,1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,931,930,1032,1035,PS,1459,NA,61,65,NA,-3,1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,958,930,1107,1035,PS,1459,NA,69,65,NA,32,28,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,930,930,1032,1035,PS,1459,NA,62,65,NA,-3,0,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,931,930,1055,1035,PS,1459,NA,84,65,NA,20,1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,938,930,1105,1035,PS,1459,NA,87,65,NA,30,8,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,942,930,1129,1035,PS,1459,NA,107,65,NA,54,12,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,932,930,1039,1035,PS,1459,NA,67,65,NA,4,2,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,931,930,1036,1035,PS,1459,NA,65,65,NA,1,1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,929,930,1035,1035,PS,1459,NA,66,65,NA,0,-1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,928,930,1033,1035,PS,1459,NA,65,65,NA,-2,-2,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,939,930,1049,1035,PS,1459,NA,70,65,NA,14,9,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,944,930,1052,1035,PS,1459,NA,68,65,NA,17,14,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,932,930,1034,1035,PS,1459,NA,62,65,NA,-1,2,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,929,930,1033,1035,PS,1459,NA,64,65,NA,-2,-1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,945,930,1111,1035,PS,1459,NA,86,65,NA,36,15,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,931,930,1042,1035,PS,1459,NA,71,65,NA,7,1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,930,930,1033,1035,PS,1459,NA,63,65,NA,-2,0,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,931,930,1046,1035,PS,1459,NA,75,65,NA,11,1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,932,930,1033,1035,PS,1459,NA,61,65,NA,-2,2,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,930,930,1038,1040,PS,1459,NA,68,70,NA,-2,0,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,NA,930,NA,1040,PS,1459,NA,NA,70,NA,NA,NA,LAX,SFO,337,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,940,930,1045,1040,PS,1459,NA,65,70,NA,5,10,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1127,1120,1253,1250,PS,1459,NA,86,90,NA,3,7,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1124,1120,1252,1250,PS,1459,NA,88,90,NA,2,4,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1120,1120,1250,1250,PS,1459,NA,90,90,NA,0,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1120,1120,1250,1250,PS,1459,NA,90,90,NA,0,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1128,1120,1252,1250,PS,1459,NA,84,90,NA,2,8,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1128,1120,1254,1250,PS,1459,NA,86,90,NA,4,8,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1119,1120,1302,1250,PS,1459,NA,103,90,NA,12,-1,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1120,1120,1248,1250,PS,1459,NA,88,90,NA,-2,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1123,1120,1259,1250,PS,1459,NA,96,90,NA,9,3,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1153,1120,1321,1250,PS,1459,NA,88,90,NA,31,33,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1122,1120,1256,1250,PS,1459,NA,94,90,NA,6,2,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1124,1120,1254,1250,PS,1459,NA,90,90,NA,4,4,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
